Request_id,Pickup_point,Driver_id,Status,Request_timestamp,Drop_timestamp,Request_hour,Request_day,Time_slot
1668,City,206.0,Cancelled,2016-07-12 07:35:00,,7.0,Tuesday,Early Morning
1707,City,206.0,Cancelled,2016-07-12 08:10:00,,8.0,Tuesday,Early Morning
2113,Airport,206.0,Cancelled,2016-07-12 16:29:00,,16.0,Tuesday,Evening
4581,City,206.0,Cancelled,,,,,Late Night
5626,City,206.0,Cancelled,,,,,Late Night
4255,City,207.0,Cancelled,,,,,Late Night
5794,City,207.0,Cancelled,,,,,Late Night
6103,Airport,208.0,Cancelled,,,,,Late Night
302,City,209.0,Cancelled,2016-07-11 07:17:00,,7.0,Monday,Early Morning
1137,City,209.0,Cancelled,2016-07-11 20:32:00,,20.0,Monday,Night
4304,City,209.0,Cancelled,,,,,Late Night
1702,City,210.0,Cancelled,2016-07-12 08:02:00,,8.0,Tuesday,Early Morning
1762,City,210.0,Cancelled,2016-07-12 08:50:00,,8.0,Tuesday,Early Morning
2373,Airport,210.0,Cancelled,2016-07-12 19:36:00,,19.0,Tuesday,Evening
3005,City,210.0,Cancelled,,,,,Late Night
3131,City,210.0,Cancelled,,,,,Late Night
3883,Airport,210.0,Cancelled,,,,,Late Night
6131,Airport,210.0,Cancelled,,,,,Late Night
6302,Airport,210.0,Cancelled,,,,,Late Night
6538,Airport,210.0,Cancelled,,,,,Late Night
244,City,211.0,Cancelled,2016-07-11 06:31:00,,6.0,Monday,Early Morning
1216,Airport,211.0,Cancelled,2016-07-11 21:32:00,,21.0,Monday,Night
4154,City,211.0,Cancelled,,,,,Late Night
393,City,212.0,Cancelled,2016-07-11 08:27:00,,8.0,Monday,Early Morning
419,City,212.0,Cancelled,2016-07-11 08:42:00,,8.0,Monday,Early Morning
4311,City,212.0,Cancelled,,,,,Late Night
4404,City,212.0,Cancelled,,,,,Late Night
5675,City,212.0,Cancelled,,,,,Late Night
193,City,213.0,Cancelled,2016-07-11 05:58:00,,5.0,Monday,Early Morning
1825,City,213.0,Cancelled,2016-07-12 09:35:00,,9.0,Tuesday,Early Morning
3111,City,213.0,Cancelled,,,,,Late Night
4160,City,213.0,Cancelled,,,,,Late Night
2846,City,214.0,Cancelled,,,,,Late Night
3163,City,214.0,Cancelled,,,,,Late Night
3446,City,214.0,Cancelled,,,,,Late Night
4543,City,214.0,Cancelled,,,,,Late Night
4800,Airport,214.0,Cancelled,,,,,Late Night
107,City,215.0,Cancelled,2016-07-11 05:02:00,,5.0,Monday,Early Morning
1594,City,215.0,Cancelled,2016-07-12 06:41:00,,6.0,Tuesday,Early Morning
1791,City,215.0,Cancelled,2016-07-12 09:08:00,,9.0,Tuesday,Early Morning
6050,City,215.0,Cancelled,,,,,Late Night
409,City,216.0,Cancelled,2016-07-11 08:34:00,,8.0,Monday,Early Morning
3137,City,216.0,Cancelled,,,,,Late Night
4532,City,216.0,Cancelled,,,,,Late Night
5914,City,216.0,Cancelled,,,,,Late Night
5618,City,217.0,Cancelled,,,,,Late Night
5688,City,217.0,Cancelled,,,,,Late Night
6419,City,217.0,Cancelled,,,,,Late Night
711,City,218.0,Cancelled,2016-07-11 14:22:00,,14.0,Monday,Day
4415,City,218.0,Cancelled,,,,,Late Night
4544,City,218.0,Cancelled,,,,,Late Night
3173,City,219.0,Cancelled,,,,,Late Night
6262,Airport,219.0,Cancelled,,,,,Late Night
262,City,220.0,Cancelled,2016-07-11 06:41:00,,6.0,Monday,Early Morning
529,City,220.0,Cancelled,2016-07-11 09:54:00,,9.0,Monday,Early Morning
1537,City,220.0,Cancelled,2016-07-12 05:55:00,,5.0,Tuesday,Early Morning
1788,City,220.0,Cancelled,2016-07-12 09:08:00,,9.0,Tuesday,Early Morning
5816,City,220.0,Cancelled,,,,,Late Night
3260,City,221.0,Cancelled,,,,,Late Night
4008,City,221.0,Cancelled,,,,,Late Night
4574,City,221.0,Cancelled,,,,,Late Night
1730,City,222.0,Cancelled,2016-07-12 08:25:00,,8.0,Tuesday,Early Morning
2448,Airport,222.0,Cancelled,2016-07-12 20:26:00,,20.0,Tuesday,Night
4570,City,222.0,Cancelled,,,,,Late Night
5529,City,222.0,Cancelled,,,,,Late Night
1506,City,223.0,Cancelled,2016-07-12 05:37:00,,5.0,Tuesday,Early Morning
2651,City,223.0,Cancelled,2016-07-12 22:56:00,,22.0,Tuesday,Night
3185,City,223.0,Cancelled,,,,,Late Night
3421,City,223.0,Cancelled,,,,,Late Night
291,City,224.0,Cancelled,2016-07-11 07:06:00,,7.0,Monday,Early Morning
1669,City,224.0,Cancelled,2016-07-12 07:39:00,,7.0,Tuesday,Early Morning
3974,City,224.0,Cancelled,,,,,Late Night
4349,City,224.0,Cancelled,,,,,Late Night
4442,City,224.0,Cancelled,,,,,Late Night
5327,Airport,224.0,Cancelled,,,,,Late Night
2929,City,225.0,Cancelled,,,,,Late Night
3186,City,225.0,Cancelled,,,,,Late Night
4211,City,225.0,Cancelled,,,,,Late Night
5273,Airport,225.0,Cancelled,,,,,Late Night
6445,City,225.0,Cancelled,,,,,Late Night
157,City,226.0,Cancelled,2016-07-11 05:38:00,,5.0,Monday,Early Morning
2813,City,226.0,Cancelled,,,,,Late Night
3057,City,226.0,Cancelled,,,,,Late Night
4641,City,226.0,Cancelled,,,,,Late Night
5884,City,226.0,Cancelled,,,,,Late Night
1837,City,227.0,Cancelled,2016-07-12 09:36:00,,9.0,Tuesday,Early Morning
4092,City,227.0,Cancelled,,,,,Late Night
4222,City,227.0,Cancelled,,,,,Late Night
1509,City,228.0,Cancelled,2016-07-12 05:42:00,,5.0,Tuesday,Early Morning
3194,City,228.0,Cancelled,,,,,Late Night
3541,Airport,228.0,Cancelled,,,,,Late Night
1365,City,229.0,Cancelled,2016-07-11 00:09:00,,0.0,Monday,Late Night
1834,City,229.0,Cancelled,2016-07-12 09:33:00,,9.0,Tuesday,Early Morning
4129,City,229.0,Cancelled,,,,,Late Night
4380,City,229.0,Cancelled,,,,,Late Night
4434,City,229.0,Cancelled,,,,,Late Night
5735,City,229.0,Cancelled,,,,,Late Night
6434,Airport,229.0,Cancelled,,,,,Late Night
623,Airport,230.0,Cancelled,2016-07-11 12:03:00,,12.0,Monday,Day
1521,City,230.0,Cancelled,2016-07-12 05:50:00,,5.0,Tuesday,Early Morning
2771,City,230.0,Cancelled,,,,,Late Night
2873,City,230.0,Cancelled,,,,,Late Night
3320,Airport,230.0,Cancelled,,,,,Late Night
4571,City,230.0,Cancelled,,,,,Late Night
4600,City,230.0,Cancelled,,,,,Late Night
5341,City,230.0,Cancelled,,,,,Late Night
2435,City,231.0,Cancelled,2016-07-12 20:11:00,,20.0,Tuesday,Night
2919,City,231.0,Cancelled,,,,,Late Night
4712,City,231.0,Cancelled,,,,,Late Night
399,City,232.0,Cancelled,2016-07-11 08:25:00,,8.0,Monday,Early Morning
2826,City,232.0,Cancelled,,,,,Late Night
3090,City,232.0,Cancelled,,,,,Late Night
4141,City,232.0,Cancelled,,,,,Late Night
5817,City,232.0,Cancelled,,,,,Late Night
1156,City,233.0,Cancelled,2016-07-11 20:46:00,,20.0,Monday,Night
3155,City,233.0,Cancelled,,,,,Late Night
5821,City,233.0,Cancelled,,,,,Late Night
552,City,234.0,Cancelled,2016-07-11 10:07:00,,10.0,Monday,Day
589,Airport,234.0,Cancelled,2016-07-11 11:19:00,,11.0,Monday,Day
3218,City,234.0,Cancelled,,,,,Late Night
3287,City,234.0,Cancelled,,,,,Late Night
5557,City,234.0,Cancelled,,,,,Late Night
5874,City,234.0,Cancelled,,,,,Late Night
1117,Airport,235.0,Cancelled,2016-07-11 20:17:00,,20.0,Monday,Night
2820,City,235.0,Cancelled,,,,,Late Night
3083,City,235.0,Cancelled,,,,,Late Night
185,City,236.0,Cancelled,2016-07-11 05:43:00,,5.0,Monday,Early Morning
2922,City,236.0,Cancelled,,,,,Late Night
4379,City,236.0,Cancelled,,,,,Late Night
1846,City,237.0,Cancelled,2016-07-12 09:43:00,,9.0,Tuesday,Early Morning
2778,Airport,237.0,Cancelled,,,,,Late Night
4161,City,237.0,Cancelled,,,,,Late Night
5702,City,237.0,Cancelled,,,,,Late Night
5808,City,237.0,Cancelled,,,,,Late Night
298,City,238.0,Cancelled,2016-07-11 07:15:00,,7.0,Monday,Early Morning
4602,Airport,238.0,Cancelled,,,,,Late Night
5650,City,238.0,Cancelled,,,,,Late Night
508,City,239.0,Cancelled,2016-07-11 09:40:00,,9.0,Monday,Early Morning
1419,City,239.0,Cancelled,2016-07-12 03:57:00,,3.0,Tuesday,Late Night
3114,City,239.0,Cancelled,,,,,Late Night
309,City,240.0,Cancelled,2016-07-11 07:18:00,,7.0,Monday,Early Morning
327,City,240.0,Cancelled,2016-07-11 07:33:00,,7.0,Monday,Early Morning
1491,City,240.0,Cancelled,2016-07-12 05:36:00,,5.0,Tuesday,Early Morning
4392,City,240.0,Cancelled,,,,,Late Night
5396,City,240.0,Cancelled,,,,,Late Night
5767,City,240.0,Cancelled,,,,,Late Night
5498,City,241.0,Cancelled,,,,,Late Night
5755,City,241.0,Cancelled,,,,,Late Night
414,City,242.0,Cancelled,2016-07-11 08:41:00,,8.0,Monday,Early Morning
1621,City,242.0,Cancelled,2016-07-12 06:56:00,,6.0,Tuesday,Early Morning
5288,Airport,242.0,Cancelled,,,,,Late Night
1778,City,243.0,Cancelled,2016-07-12 09:01:00,,9.0,Tuesday,Early Morning
5266,Airport,243.0,Cancelled,,,,,Late Night
5836,City,243.0,Cancelled,,,,,Late Night
115,City,244.0,Cancelled,2016-07-11 05:14:00,,5.0,Monday,Early Morning
4655,City,244.0,Cancelled,,,,,Late Night
5590,City,244.0,Cancelled,,,,,Late Night
1784,City,245.0,Cancelled,2016-07-12 09:02:00,,9.0,Tuesday,Early Morning
3123,City,245.0,Cancelled,,,,,Late Night
3330,City,245.0,Cancelled,,,,,Late Night
4376,City,245.0,Cancelled,,,,,Late Night
4540,City,245.0,Cancelled,,,,,Late Night
431,City,246.0,Cancelled,2016-07-11 08:56:00,,8.0,Monday,Early Morning
1599,City,246.0,Cancelled,2016-07-12 06:39:00,,6.0,Tuesday,Early Morning
1725,City,246.0,Cancelled,2016-07-12 08:17:00,,8.0,Tuesday,Early Morning
4248,City,246.0,Cancelled,,,,,Late Night
133,City,247.0,Cancelled,2016-07-11 05:14:00,,5.0,Monday,Early Morning
4170,City,247.0,Cancelled,,,,,Late Night
6057,Airport,247.0,Cancelled,,,,,Late Night
108,City,248.0,Cancelled,2016-07-11 05:09:00,,5.0,Monday,Early Morning
1798,City,248.0,Cancelled,2016-07-12 09:10:00,,9.0,Tuesday,Early Morning
1932,City,248.0,Cancelled,2016-07-12 11:13:00,,11.0,Tuesday,Day
5865,City,248.0,Cancelled,,,,,Late Night
5981,City,248.0,Cancelled,,,,,Late Night
363,City,249.0,Cancelled,2016-07-11 08:02:00,,8.0,Monday,Early Morning
3153,City,249.0,Cancelled,,,,,Late Night
3196,City,249.0,Cancelled,,,,,Late Night
3214,City,249.0,Cancelled,,,,,Late Night
4171,City,249.0,Cancelled,,,,,Late Night
5824,City,249.0,Cancelled,,,,,Late Night
1866,City,250.0,Cancelled,2016-07-12 09:52:00,,9.0,Tuesday,Early Morning
2958,City,250.0,Cancelled,,,,,Late Night
3181,Airport,250.0,Cancelled,,,,,Late Night
5833,City,250.0,Cancelled,,,,,Late Night
5873,City,250.0,Cancelled,,,,,Late Night
415,Airport,251.0,Cancelled,2016-07-11 08:37:00,,8.0,Monday,Early Morning
4439,City,251.0,Cancelled,,,,,Late Night
5761,City,251.0,Cancelled,,,,,Late Night
490,City,252.0,Cancelled,2016-07-11 09:33:00,,9.0,Monday,Early Morning
464,City,253.0,Cancelled,2016-07-11 09:14:00,,9.0,Monday,Early Morning
725,Airport,253.0,Cancelled,2016-07-11 15:02:00,,15.0,Monday,Day
2418,Airport,254.0,Cancelled,2016-07-12 20:05:00,,20.0,Tuesday,Night
4137,City,254.0,Cancelled,,,,,Late Night
780,Airport,255.0,Cancelled,2016-07-11 16:42:00,,16.0,Monday,Evening
1601,City,255.0,Cancelled,2016-07-12 06:43:00,,6.0,Tuesday,Early Morning
1831,Airport,255.0,Cancelled,2016-07-12 09:27:00,,9.0,Tuesday,Early Morning
5545,City,255.0,Cancelled,,,,,Late Night
2782,City,256.0,Cancelled,,,,,Late Night
4202,City,256.0,Cancelled,,,,,Late Night
4253,City,256.0,Cancelled,,,,,Late Night
4669,City,256.0,Cancelled,,,,,Late Night
5694,City,256.0,Cancelled,,,,,Late Night
5707,City,256.0,Cancelled,,,,,Late Night
5795,City,256.0,Cancelled,,,,,Late Night
4203,City,257.0,Cancelled,,,,,Late Night
5928,City,257.0,Cancelled,,,,,Late Night
471,City,258.0,Cancelled,2016-07-11 09:22:00,,9.0,Monday,Early Morning
4505,City,258.0,Cancelled,,,,,Late Night
5876,City,258.0,Cancelled,,,,,Late Night
332,City,259.0,Cancelled,2016-07-11 07:40:00,,7.0,Monday,Early Morning
1734,City,259.0,Cancelled,2016-07-12 08:25:00,,8.0,Tuesday,Early Morning
3202,City,259.0,Cancelled,,,,,Late Night
4232,City,259.0,Cancelled,,,,,Late Night
6608,Airport,259.0,Cancelled,,,,,Late Night
1703,City,260.0,Cancelled,2016-07-12 08:05:00,,8.0,Tuesday,Early Morning
3001,City,260.0,Cancelled,,,,,Late Night
3149,City,260.0,Cancelled,,,,,Late Night
4496,City,260.0,Cancelled,,,,,Late Night
1591,City,261.0,Cancelled,2016-07-12 06:28:00,,6.0,Tuesday,Early Morning
1876,City,261.0,Cancelled,2016-07-12 10:01:00,,10.0,Tuesday,Day
4169,City,261.0,Cancelled,,,,,Late Night
4512,City,261.0,Cancelled,,,,,Late Night
2895,City,262.0,Cancelled,,,,,Late Night
4330,City,262.0,Cancelled,,,,,Late Night
4801,City,262.0,Cancelled,,,,,Late Night
5787,City,262.0,Cancelled,,,,,Late Night
743,City,263.0,Cancelled,2016-07-11 15:37:00,,15.0,Monday,Day
3704,Airport,263.0,Cancelled,,,,,Late Night
485,City,264.0,Cancelled,2016-07-11 09:33:00,,9.0,Monday,Early Morning
647,City,264.0,Cancelled,2016-07-11 12:37:00,,12.0,Monday,Day
1858,City,264.0,Cancelled,2016-07-12 09:54:00,,9.0,Tuesday,Early Morning
4755,City,264.0,Cancelled,,,,,Late Night
5769,City,264.0,Cancelled,,,,,Late Night
2988,City,265.0,Cancelled,,,,,Late Night
553,City,266.0,Cancelled,2016-07-11 10:09:00,,10.0,Monday,Day
676,City,266.0,Cancelled,2016-07-11 13:23:00,,13.0,Monday,Day
1516,City,266.0,Cancelled,2016-07-12 05:44:00,,5.0,Tuesday,Early Morning
1763,City,266.0,Cancelled,2016-07-12 08:51:00,,8.0,Tuesday,Early Morning
4144,City,266.0,Cancelled,,,,,Late Night
6541,Airport,266.0,Cancelled,,,,,Late Night
147,City,267.0,Cancelled,2016-07-11 05:26:00,,5.0,Monday,Early Morning
2881,City,267.0,Cancelled,,,,,Late Night
2964,City,267.0,Cancelled,,,,,Late Night
4236,City,267.0,Cancelled,,,,,Late Night
4447,City,267.0,Cancelled,,,,,Late Night
4579,Airport,267.0,Cancelled,,,,,Late Night
5720,City,267.0,Cancelled,,,,,Late Night
5820,City,267.0,Cancelled,,,,,Late Night
6487,Airport,267.0,Cancelled,,,,,Late Night
120,City,268.0,Cancelled,2016-07-11 05:04:00,,5.0,Monday,Early Morning
1560,City,268.0,Cancelled,2016-07-12 06:06:00,,6.0,Tuesday,Early Morning
4815,Airport,268.0,Cancelled,,,,,Late Night
166,City,269.0,Cancelled,2016-07-11 05:41:00,,5.0,Monday,Early Morning
1655,Airport,269.0,Cancelled,2016-07-12 07:27:00,,7.0,Tuesday,Early Morning
1670,City,269.0,Cancelled,2016-07-12 07:36:00,,7.0,Tuesday,Early Morning
3026,City,269.0,Cancelled,,,,,Late Night
3388,City,269.0,Cancelled,,,,,Late Night
5809,City,269.0,Cancelled,,,,,Late Night
6080,Airport,269.0,Cancelled,,,,,Late Night
1545,Airport,270.0,Cancelled,2016-07-12 06:01:00,,6.0,Tuesday,Early Morning
3032,City,270.0,Cancelled,,,,,Late Night
3156,City,270.0,Cancelled,,,,,Late Night
4741,City,270.0,Cancelled,,,,,Late Night
5582,City,270.0,Cancelled,,,,,Late Night
5677,City,270.0,Cancelled,,,,,Late Night
5989,Airport,270.0,Cancelled,,,,,Late Night
417,City,271.0,Cancelled,2016-07-11 08:42:00,,8.0,Monday,Early Morning
1437,City,271.0,Cancelled,2016-07-12 04:42:00,,4.0,Tuesday,Early Morning
3063,City,271.0,Cancelled,,,,,Late Night
3100,City,271.0,Cancelled,,,,,Late Night
3148,City,271.0,Cancelled,,,,,Late Night
305,City,272.0,Cancelled,2016-07-11 07:17:00,,7.0,Monday,Early Morning
1511,City,272.0,Cancelled,2016-07-12 05:40:00,,5.0,Tuesday,Early Morning
2830,City,272.0,Cancelled,,,,,Late Night
2938,City,272.0,Cancelled,,,,,Late Night
346,City,273.0,Cancelled,2016-07-11 07:54:00,,7.0,Monday,Early Morning
1684,City,274.0,Cancelled,2016-07-12 07:50:00,,7.0,Tuesday,Early Morning
3027,City,274.0,Cancelled,,,,,Late Night
3017,Airport,274.0,Cancelled,,,,,Late Night
4926,Airport,274.0,Cancelled,,,,,Late Night
2222,City,275.0,Cancelled,2016-07-12 18:03:00,,18.0,Tuesday,Evening
2237,City,275.0,Cancelled,2016-07-12 18:19:00,,18.0,Tuesday,Evening
4207,City,275.0,Cancelled,,,,,Late Night
4223,City,275.0,Cancelled,,,,,Late Night
4452,City,275.0,Cancelled,,,,,Late Night
5632,City,275.0,Cancelled,,,,,Late Night
5879,City,275.0,Cancelled,,,,,Late Night
395,City,276.0,Cancelled,2016-07-11 08:32:00,,8.0,Monday,Early Morning
495,City,276.0,Cancelled,2016-07-11 09:37:00,,9.0,Monday,Early Morning
1228,City,276.0,Cancelled,2016-07-11 21:37:00,,21.0,Monday,Night
1481,City,277.0,Cancelled,2016-07-12 05:24:00,,5.0,Tuesday,Early Morning
1616,City,277.0,Cancelled,2016-07-12 06:54:00,,6.0,Tuesday,Early Morning
1627,City,277.0,Cancelled,2016-07-12 07:02:00,,7.0,Tuesday,Early Morning
1726,City,277.0,Cancelled,2016-07-12 08:25:00,,8.0,Tuesday,Early Morning
2789,City,277.0,Cancelled,,,,,Late Night
3552,Airport,277.0,Cancelled,,,,,Late Night
4130,City,277.0,Cancelled,,,,,Late Night
294,City,278.0,Cancelled,2016-07-11 07:12:00,,7.0,Monday,Early Morning
315,City,278.0,Cancelled,2016-07-11 07:34:00,,7.0,Monday,Early Morning
1718,City,278.0,Cancelled,2016-07-12 08:14:00,,8.0,Tuesday,Early Morning
2122,City,278.0,Cancelled,2016-07-12 16:50:00,,16.0,Tuesday,Evening
2387,City,278.0,Cancelled,2016-07-12 19:46:00,,19.0,Tuesday,Evening
140,City,279.0,Cancelled,2016-07-11 05:17:00,,5.0,Monday,Early Morning
505,City,279.0,Cancelled,2016-07-11 09:44:00,,9.0,Monday,Early Morning
2950,City,279.0,Cancelled,,,,,Late Night
5800,City,279.0,Cancelled,,,,,Late Night
1877,City,280.0,Cancelled,2016-07-12 10:03:00,,10.0,Tuesday,Day
3437,City,280.0,Cancelled,,,,,Late Night
3820,Airport,280.0,Cancelled,,,,,Late Night
5076,City,280.0,Cancelled,,,,,Late Night
5660,City,280.0,Cancelled,,,,,Late Night
6242,Airport,280.0,Cancelled,,,,,Late Night
6321,Airport,280.0,Cancelled,,,,,Late Night
3086,City,281.0,Cancelled,,,,,Late Night
4538,City,281.0,Cancelled,,,,,Late Night
1233,Airport,282.0,Cancelled,2016-07-11 21:38:00,,21.0,Monday,Night
1883,City,282.0,Cancelled,2016-07-12 10:06:00,,10.0,Tuesday,Day
3233,City,282.0,Cancelled,,,,,Late Night
3237,City,282.0,Cancelled,,,,,Late Night
3577,Airport,282.0,Cancelled,,,,,Late Night
219,City,283.0,Cancelled,2016-07-11 06:15:00,,6.0,Monday,Early Morning
493,City,283.0,Cancelled,2016-07-11 09:30:00,,9.0,Monday,Early Morning
1575,City,283.0,Cancelled,2016-07-12 06:23:00,,6.0,Tuesday,Early Morning
5631,City,283.0,Cancelled,,,,,Late Night
109,City,284.0,Cancelled,2016-07-11 05:01:00,,5.0,Monday,Early Morning
299,City,284.0,Cancelled,2016-07-11 07:13:00,,7.0,Monday,Early Morning
347,City,284.0,Cancelled,2016-07-11 07:51:00,,7.0,Monday,Early Morning
538,City,284.0,Cancelled,2016-07-11 10:00:00,,10.0,Monday,Day
3250,City,284.0,Cancelled,,,,,Late Night
3983,City,284.0,Cancelled,,,,,Late Night
2948,City,285.0,Cancelled,,,,,Late Night
2982,City,285.0,Cancelled,,,,,Late Night
3055,City,285.0,Cancelled,,,,,Late Night
3759,City,285.0,Cancelled,,,,,Late Night
4389,City,285.0,Cancelled,,,,,Late Night
5949,City,285.0,Cancelled,,,,,Late Night
441,City,286.0,Cancelled,2016-07-11 09:05:00,,9.0,Monday,Early Morning
1109,City,286.0,Cancelled,2016-07-11 20:23:00,,20.0,Monday,Night
1693,Airport,286.0,Cancelled,2016-07-12 07:50:00,,7.0,Tuesday,Early Morning
3198,City,286.0,Cancelled,,,,,Late Night
4507,City,286.0,Cancelled,,,,,Late Night
6058,City,286.0,Cancelled,,,,,Late Night
1630,City,287.0,Cancelled,2016-07-12 07:03:00,,7.0,Tuesday,Early Morning
3451,Airport,287.0,Cancelled,,,,,Late Night
3839,Airport,287.0,Cancelled,,,,,Late Night
4258,City,287.0,Cancelled,,,,,Late Night
4677,Airport,287.0,Cancelled,,,,,Late Night
5603,City,287.0,Cancelled,,,,,Late Night
186,City,288.0,Cancelled,2016-07-11 05:48:00,,5.0,Monday,Early Morning
2094,Airport,288.0,Cancelled,2016-07-12 15:51:00,,15.0,Tuesday,Day
4354,City,288.0,Cancelled,,,,,Late Night
340,City,289.0,Cancelled,2016-07-11 07:51:00,,7.0,Monday,Early Morning
5499,City,289.0,Cancelled,,,,,Late Night
151,City,290.0,Cancelled,2016-07-11 05:27:00,,5.0,Monday,Early Morning
316,City,290.0,Cancelled,2016-07-11 07:26:00,,7.0,Monday,Early Morning
561,City,290.0,Cancelled,2016-07-11 10:10:00,,10.0,Monday,Day
1582,City,290.0,Cancelled,2016-07-12 06:23:00,,6.0,Tuesday,Early Morning
1871,City,290.0,Cancelled,2016-07-12 10:04:00,,10.0,Tuesday,Day
4213,City,290.0,Cancelled,,,,,Late Night
5801,City,290.0,Cancelled,,,,,Late Night
144,City,291.0,Cancelled,2016-07-11 05:24:00,,5.0,Monday,Early Morning
1383,City,291.0,Cancelled,2016-07-12 01:12:00,,1.0,Tuesday,Late Night
3216,City,291.0,Cancelled,,,,,Late Night
184,City,292.0,Cancelled,2016-07-11 05:49:00,,5.0,Monday,Early Morning
4435,City,292.0,Cancelled,,,,,Late Night
5623,City,292.0,Cancelled,,,,,Late Night
2837,City,293.0,Cancelled,,,,,Late Night
5812,City,293.0,Cancelled,,,,,Late Night
407,City,294.0,Cancelled,2016-07-11 08:33:00,,8.0,Monday,Early Morning
486,City,294.0,Cancelled,2016-07-11 09:29:00,,9.0,Monday,Early Morning
4489,City,294.0,Cancelled,,,,,Late Night
1251,City,295.0,Cancelled,2016-07-11 21:47:00,,21.0,Monday,Night
2875,City,295.0,Cancelled,,,,,Late Night
3104,City,295.0,Cancelled,,,,,Late Night
3909,City,295.0,Cancelled,,,,,Late Night
4338,City,295.0,Cancelled,,,,,Late Night
4479,City,295.0,Cancelled,,,,,Late Night
3187,City,296.0,Cancelled,,,,,Late Night
4251,City,296.0,Cancelled,,,,,Late Night
5514,City,296.0,Cancelled,,,,,Late Night
5690,City,296.0,Cancelled,,,,,Late Night
295,Airport,297.0,Cancelled,2016-07-11 07:10:00,,7.0,Monday,Early Morning
1487,City,297.0,Cancelled,2016-07-12 05:23:00,,5.0,Tuesday,Early Morning
5515,City,297.0,Cancelled,,,,,Late Night
5535,City,297.0,Cancelled,,,,,Late Night
284,City,298.0,Cancelled,2016-07-11 07:05:00,,7.0,Monday,Early Morning
2966,City,298.0,Cancelled,,,,,Late Night
3120,City,298.0,Cancelled,,,,,Late Night
4552,City,298.0,Cancelled,,,,,Late Night
758,City,299.0,Cancelled,2016-07-11 16:06:00,,16.0,Monday,Evening
1641,City,299.0,Cancelled,2016-07-12 07:20:00,,7.0,Tuesday,Early Morning
4158,City,299.0,Cancelled,,,,,Late Night
4164,City,299.0,Cancelled,,,,,Late Night
4448,City,299.0,Cancelled,,,,,Late Night
4225,City,300.0,Cancelled,,,,,Late Night
1362,City,,No Cars Available,2016-07-11 00:02:00,,0.0,Monday,Late Night
1364,City,,No Cars Available,2016-07-11 00:06:00,,0.0,Monday,Late Night
1366,City,,No Cars Available,2016-07-11 00:09:00,,0.0,Monday,Late Night
2,Airport,,No Cars Available,2016-07-11 00:23:00,,0.0,Monday,Late Night
7,Airport,,No Cars Available,2016-07-11 00:30:00,,0.0,Monday,Late Night
6,City,,No Cars Available,2016-07-11 00:36:00,,0.0,Monday,Late Night
4,City,,No Cars Available,2016-07-11 00:37:00,,0.0,Monday,Late Night
8,City,,No Cars Available,2016-07-11 00:40:00,,0.0,Monday,Late Night
12,City,,No Cars Available,2016-07-11 01:08:00,,1.0,Monday,Late Night
16,Airport,,No Cars Available,2016-07-11 01:09:00,,1.0,Monday,Late Night
14,Airport,,No Cars Available,2016-07-11 01:10:00,,1.0,Monday,Late Night
19,City,,No Cars Available,2016-07-11 01:14:00,,1.0,Monday,Late Night
15,City,,No Cars Available,2016-07-11 01:15:00,,1.0,Monday,Late Night
17,Airport,,No Cars Available,2016-07-11 01:16:00,,1.0,Monday,Late Night
20,Airport,,No Cars Available,2016-07-11 01:23:00,,1.0,Monday,Late Night
23,City,,No Cars Available,2016-07-11 01:38:00,,1.0,Monday,Late Night
22,Airport,,No Cars Available,2016-07-11 01:40:00,,1.0,Monday,Late Night
25,Airport,,No Cars Available,2016-07-11 01:45:00,,1.0,Monday,Late Night
24,Airport,,No Cars Available,2016-07-11 01:48:00,,1.0,Monday,Late Night
27,Airport,,No Cars Available,2016-07-11 01:49:00,,1.0,Monday,Late Night
26,Airport,,No Cars Available,2016-07-11 01:49:00,,1.0,Monday,Late Night
29,City,,No Cars Available,2016-07-11 01:55:00,,1.0,Monday,Late Night
28,City,,No Cars Available,2016-07-11 02:02:00,,2.0,Monday,Late Night
31,City,,No Cars Available,2016-07-11 02:10:00,,2.0,Monday,Late Night
32,Airport,,No Cars Available,2016-07-11 02:15:00,,2.0,Monday,Late Night
36,City,,No Cars Available,2016-07-11 02:33:00,,2.0,Monday,Late Night
37,Airport,,No Cars Available,2016-07-11 02:34:00,,2.0,Monday,Late Night
38,City,,No Cars Available,2016-07-11 02:39:00,,2.0,Monday,Late Night
40,Airport,,No Cars Available,2016-07-11 02:42:00,,2.0,Monday,Late Night
39,Airport,,No Cars Available,2016-07-11 02:48:00,,2.0,Monday,Late Night
42,Airport,,No Cars Available,2016-07-11 02:55:00,,2.0,Monday,Late Night
43,City,,No Cars Available,2016-07-11 03:06:00,,3.0,Monday,Late Night
44,Airport,,No Cars Available,2016-07-11 03:07:00,,3.0,Monday,Late Night
46,Airport,,No Cars Available,2016-07-11 03:16:00,,3.0,Monday,Late Night
49,Airport,,No Cars Available,2016-07-11 03:29:00,,3.0,Monday,Late Night
52,City,,No Cars Available,2016-07-11 03:30:00,,3.0,Monday,Late Night
54,City,,No Cars Available,2016-07-11 03:34:00,,3.0,Monday,Late Night
55,Airport,,No Cars Available,2016-07-11 03:41:00,,3.0,Monday,Late Night
57,City,,No Cars Available,2016-07-11 03:52:00,,3.0,Monday,Late Night
